319.39743811955935,347.49328276161935
351.24671574915243,326.19858724093274
351.24671574915243,390.7642438065893
325.52465796408654,185.24516692254136
280.73956668535413,234.33762577789824
314.733052759712,174.35679821218088
319.39743811955935,282.92762619596283
314.733052759712,109.79114164652432
319.39743811955935,363.6346969030335
319.39743811955935,339.4225756909123
337.5797950647922,220.36305753356874
337.5797950647922,212.29235046286166
314.733052759712,142.07396992935261
214.7330527597124,101.72043457581725
364.393602229014,410.63820145750867
351.24671574915243,414.9763650187105
314.733052759712,150.1446770000597
280.73956668535413,258.54974699001946
319.39743811955935,331.3518686202052
314.733052759712,101.72043457581725
325.52465796408654,201.38658106395548
314.733052759712,134.00326285864554
314.733052759712,117.86184871723138
337.092847258864,394.5652257547091
300.13571556177357,298.9152610872704
280.73956668535413,274.6911611314336
300.13571556177357,290.84455401656334
