327.0194975117909,549.9268815942081
352.24207286604644,389.6720989857799
277.60340044595125,442.6240197968177
352.24207286604644,397.742806056487
335.8051110945632,657.1631866019079
309.4357410084969,521.9293885911025
344.2593325613734,619.112728568932
277.60340044595125,426.4826056554036
327.382784632799,223.9117322668289
293.25328073989766,502.7967201621429
277.60340044595125,450.69472686752476
323.2554787066314,231.57289226136788
359.8823570786859,326.4391279187492
384.1055497864164,711.4790383001134
375.69269531213286,725.6245328198562
305.90968145441786,116.96712216005626
277.60340044595125,434.5533127261106
259.8823570786843,334.5098349894563
293.25328073989766,462.44318480860755
327.0194975117909,557.997588664915
335.8051110945632,632.9510653897868
359.8823570786859,342.5805420601634
359.8823570786859,374.86337034299163
327.0194975117909,541.856174523501
335.8051110945632,681.3753078140292
366.23325243625186,714.8275971971788
277.60340044595125,410.3411915139894
327.0194975117909,582.2097098770363
310.1462071513066,101.58898824068977
313.83924501545806,134.02498958869313
323.2554787066314,191.21935690783255
335.8051110945632,649.0924795312009
327.382784632799,215.84102519612182
327.382784632799,264.2652676203643
337.958919021881,306.2936978856552
237.95891902188208,265.94016253211987
323.2554787066314,239.643599332075
293.25328073989766,486.6553060207288
327.0194975117909,606.4218310891575
344.5408598269875,363.6902937926913
210.1462071513066,101.58898824068977
335.8051110945632,624.8803583190796
335.8051110945632,641.0217724604938
335.8051110945632,689.4460148847362
332.90974816279504,297.4785011778994
319.2256559363192,126.39066022191516
313.83924501545806,142.0956966594002
310.1462071513066,109.65969531139685
352.24207286604644,349.31856363224455
215.6265094126976,125.83658511250633
335.8051110945632,665.2338936726151
352.24207286604644,381.60139191507284
327.0194975117909,590.2804169477434
371.41012741647364,320.28213507797443
313.83924501545806,166.30781787152142
359.8823570786859,334.5098349894563
293.25328073989766,478.5845989500217
337.958919021881,282.08157667353396
293.25328073989766,494.72601309143585
327.382784632799,207.77031812541475
323.2554787066314,247.71430640278209
352.24207286604644,357.3892707029516
219.22565593631919,150.6027814340364
337.958919021881,274.0108696028269
315.6265094126972,150.04870632462774
320.44493848499155,573.2709170941165
332.90974816279504,257.1249658243647
223.25547870663138,167.00723569571136
227.38278463279894,183.55819691329356
359.8823570786859,407.1461986258199
335.8051110945632,673.3046007433221
303.04529140636635,528.1931262605539
327.0194975117909,566.0682957356222
332.90974816279504,289.40779410719233
303.04529140636635,512.0517121191397
