96.38374191799748,910.8830576012608
239.35495125167273,243.61126652612512
151.572801261573,998.8206492428741
184.9907909646967,164.72930695965428
96.38374191799748,927.0244717426749
96.38374191799748,918.9537646719679
154.68283628394818,411.54164814636846
136.50002245268388,885.2842704372417
183.15003387559472,175.0738781064476
236.99705518832113,214.07581629039836
199.91701157424953,140.4108071852828
184.9907909646967,140.5171857475331
234.15905300227445,257.14441843672193
199.91701157424953,108.12797890245452
204.67204606375105,330.3399281785136
199.91701157424953,124.26939304386866
144.1435142753849,432.4235307540454
140.66844486256522,458.8231688398566
153.52984535473348,420.75437764980353
179.96113385482107,192.8431976818975
204.67204606375105,314.19851403709947
239.35495125167273,195.1870241018827
134.41564556992537,470.1907234822991
125.53697275583677,481.83369211943074
98.07824752874525,950.1840356179895
199.91701157424953,116.19868597316157
164.67476796937,397.1960680854392
184.9907909646967,156.65859988894724
99.12237785466093,958.5273330232241
300.081200126968,140.24127557407652
239.35495125167273,235.54055945541805
202.3356339354118,324.34972919903265
300.081200126968,124.09986143266238
144.89459907245865,448.08594408336967
239.35495125167273,259.7526806675392
168.64017400774173,371.0701653053132
234.15905300227445,273.2858325781361
95.48444577781326,833.6017469118317
239.35495125167273,146.76278167763962
300.081200126968,107.95844729124823
202.3356339354118,308.20831505761845
239.35495125167273,162.90419581905414
136.50002245268388,893.3549775079488
239.35495125167273,227.469852384711
96.38374191799748,935.095178813382
97.3629913846447,902.3316078322166
179.96113385482107,184.7724906111904
199.91701157424953,100.05727183174744
166.5437857891656,363.688906502307
147.81690848941966,438.42201091315405
166.5437857891656,379.8303206437211
239.35495125167273,219.3991453140039
99.12237785466093,966.5980400939311
97.3629913846447,942.685143185752
164.67476796937,389.12536101473216
234.15905300227445,208.72017601247947
234.15905300227445,184.50805480035828
