315.4428831200117,704.5900421159497
244.6285812506348,252.4115696613235
303.26145713098856,570.2869914552136
265.2202970628012,293.2356956735195
306.09965465001795,473.5660207688999
295.3369763947435,764.8265935297055
189.4355879246687,911.1394318771311
283.6263106240428,879.7210591580315
304.7861955388049,489.8710341535278
183.62631062404355,903.9331803701527
230.50673173021778,294.52910147373865
301.8287630691176,610.5934776121475
311.793458785812,417.0874112605738
313.54105885144503,384.58499202585756
195.20964952316535,715.5364821044296
209.99389408039355,425.184366107493
299.70289280707163,731.7636113565313
289.4355879246687,886.9273106650098
301.286606444125,805.2297362591756
302.30318045875714,537.7846075549888
319.5941687539838,336.01729097073627
195.33697639474292,805.1801288832409
299.2888994819405,813.7178405669129
194.87055676767508,862.0203040845586
204.78619553880438,489.8710341535278
184.56865202775407,839.2879131787828
266.3424968944322,325.5012696064832
295.3369763947435,748.6851793882913
215.4428831200111,704.5900421159497
281.0375237045448,912.1657271767857
297.0090601369847,740.0853579096627
178.45740774646407,920.4639003514882
301.1539898965704,789.2044804309351
280.63755669872114,919.9730317534547
295.3369763947435,756.7558864589985
195.33697639474292,797.1094218125338
203.9212431035269,553.9390810258542
304.7861955388049,497.9417412242348
206.0996546500185,465.4953136981928
202.7337279183967,513.7676587261427
204.47376557969199,787.2930404184198
202.16632492421044,594.3631247267891
302.30318045875714,529.7139004842818
303.26145713098856,578.3576985259207
284.5686520277548,863.500034390904
204.47376557969199,771.1516262770057
183.1668074798461,831.2908313931478
204.78619553880438,481.8003270828207
304.47376557969153,714.6566767820561
237.41881072952563,604.3248240027154
283.93553665556936,823.3758783360437
204.47376557969199,763.0809192062986
301.77410574238945,618.6215199099407
301.1539898965704,781.133773360228
195.20964952316535,723.6071891751368
184.56865202775407,855.4293273201969
206.0996546500185,473.5660207688999
284.5686520277548,871.5707414616111
301.77410574238945,634.7629340513549
183.93553665556863,823.3758783360437
183.93553665556863,815.3051712653366
302.1663249242104,602.4338317974962
184.56865202775407,847.3586202494898
210.15806877306596,745.7761048945957
289.4355879246687,894.9980177357169
213.54105885144503,384.58499202585756
315.4428831200117,688.4486279745356
204.47376557969199,779.2223333477127
201.77410574238993,626.6922269806479
209.99389408039355,417.1136590367859
301.77410574238945,626.6922269806479
304.7861955388049,481.8003270828207
268.87416005865987,430.464103568283
203.26145713098853,570.2869914552136
297.53121914334105,854.1702394232618
315.4428831200117,696.5193350452427
223.87378922142824,678.6314445304897
301.286606444125,797.1590291884686
202.16632492421044,586.2924176560821
306.09965465001795,465.4953136981928
231.81848930795408,135.50431710342352
