,turn-radius,uuv-speed,nav-bearing-std,nav-velocity-std-cm,max-obs-dist,obs-influence,sonar_ping_rate,side_angle,side_low_range,side_hi_range,side_p_detect,forward_angle,forward_low_range,forward_hi_range,forward_p_detect,current-heading,drift-speed
0,13.743036212650596,2.220826442453934,1.6433766110821946,5.987919630452203,7.795395980983999,0.9195746028464824,9.225956161027067,44.96466587717776,34.6124996154105,525.4017434722418,0.8108026371270161,46.44311930974872,1.5360198374148801,494.8164583496788,0.7312021614263079,295.5273855435721,0.5308473901929721
1,14.877612494309943,2.6264820180072888,3.847820218054922,9.671355389818308,5.041328933252269,2.393647224861761,27.960908892006465,40.76880723901439,27.545473533206916,978.8944274040958,0.9485741027779337,71.84722271148718,8.622602965471547,568.9681298464411,0.8224341596609026,146.52370673903562,0.4765885999376497
2,16.76938872877748,3.3815141046460093,2.270962870821327,0.0589330913985197,2.224770258917002,4.4629711304384365,13.100301199999294,39.45109924771886,32.92273937127526,576.3884093891257,0.8662995767000328,34.05897325815606,2.807095747343029,674.3861071741629,0.5155667444092726,174.80683205537431,0.1448676219264723
3,8.529041171490064,2.7526226594512524,2.339984721301609,7.671230022457926,1.5859698905247488,3.8133558852728835,25.160767405144046,106.19291083260563,33.79985749846143,798.3185261183327,0.66652668195834,82.48841523582259,16.361723888346972,619.5933177433108,0.7715059500855606,65.68085292970046,0.631729022058113
4,11.078590405065457,3.905644491972803,1.5159948282744784,2.0133970466102933,2.152402871786834,3.0440368926628976,1.648082006658167,64.10898886579523,0.3250240880109466,400.73450348368124,0.9305607111087411,71.70278252511119,12.818343828369475,739.6409145563882,0.5223993078494596,288.6736393293063,0.3427264495574881
5,13.01837294216776,2.0829876727447054,0.8196702025693106,1.3240750647956812,3.0305221151467556,1.6839586301577392,9.685586642334176,36.678580168977945,0.029387268885030085,649.0558237023329,0.6492078636406682,84.36527693942394,3.986710693580417,133.04860959003858,0.6635199013328057,54.55093777944746,1.21570043601178
6,19.989275234951933,2.3138681945466906,2.6073826190537153,5.415034808132364,9.924812997062268,2.1091692144328245,17.725147243978903,54.566697490776846,11.795248442811733,366.9399914707318,0.8233932327029683,21.726212869970958,15.540271366275167,688.9952696062678,0.7003081466405612,270.58190884928285,1.3834710469584321
7,11.585063519121457,2.9163738608542187,1.7039911120524904,5.598896264663682,8.17076207666644,2.8626689366502425,23.647496356620458,24.332561440393075,32.61677366018781,796.7227392247211,0.7864995035847271,26.5024924588474,16.324707198710094,558.7918653636042,0.6088999985475375,340.5071117133137,0.9345843451919011
8,17.605829179382646,2.6645121744793876,1.050475027487223,0.18990743933173437,4.273360819045305,4.912062481664998,3.795122877648933,33.23473804044549,3.1256238815763346,602.1341761577726,0.8782214182633484,50.38663762809355,9.60175108588213,709.9443240929493,0.5887398215182877,345.3888060314245,0.7494714810896094
9,12.96509188957125,3.151925349449512,1.8910923653287797,6.433093909017708,9.764325503962256,2.56269625059094,29.302224471779216,20.23034711681653,1.3754406153590917,715.0545048708179,0.7186297919293753,62.63234046174052,12.870231482753741,622.4629307159662,0.8914580475308058,212.63812106140801,0.7035386982260868
10,10.568500428414197,2.416326821935132,1.0179021795168897,3.685584281153243,2.232996955997705,1.6281514868501357,18.276913586274844,35.959258391381404,7.564829128069082,579.4791752721018,0.8580572087108109,80.13353669560135,10.030858238966394,680.6644982992484,0.779492678000655,141.92553375020614,1.4890881519678956
11,17.21539631501722,2.546640539060582,1.2682255893721965,2.797979324308826,2.8351260943325602,0.896741839080182,9.195001961681577,41.537491446781644,15.712900137812927,932.0522709285945,0.5821284221630914,40.187862751702866,5.129419654639044,295.6156601115478,0.5559284002898273,119.05497073824858,0.9081774146799412
12,5.644977323139919,3.425758841155111,3.751058524480482,4.757112582237349,1.3629589934292994,1.2503325443788833,26.56806264340372,100.7626274958399,38.40453992389898,274.3515989620804,0.5676566356210263,75.21243988678526,11.868601184880465,104.38237241726482,0.8380365075246288,319.89033825600404,0.7143193416052201
13,9.340901366328364,2.4013859528735213,1.8759386069755544,2.7072908236414106,1.845924218561957,4.431763910804271,14.592827769865648,108.98957282032579,34.50594966688363,607.3337041667735,0.7264403990333547,25.525998408511633,0.2146091574576224,89.9855881372346,0.916175077112153,41.29990735913648,1.311131054905978
14,14.69598734752003,2.926261421649018,3.3788076838524352,7.3338814738734825,6.46145640343521,3.4122702975370687,11.335580862710462,91.53784638368089,5.821157418524514,658.5906773530861,0.7666392124012189,60.520009294698866,11.93692719926702,133.94261877579524,0.5475965395429024,303.55408915608234,1.0880191436384137
15,15.8030837531939,2.827062657417061,1.5625020597553054,8.966166844600869,7.155543986979585,4.835307222705123,21.531718653922567,74.76128563893252,8.463050959433463,241.94221581362953,0.590257284985491,58.49011120095183,14.530353193430464,28.41652228394585,0.5132083922023124,181.45482141149063,1.3166763799819992
16,17.983128096843288,2.8603406349457208,2.058484216319162,8.898391407975506,9.128472460364321,4.391196422252096,7.2906060994534885,77.15250651724526,8.20807823299546,597.2796831309048,0.6502940766799155,29.510416464868893,7.806408055336245,127.28360748004641,0.9624680739457068,63.74631219016772,1.9185829785020283
17,12.483512246750378,3.7628867284424503,3.856471809536641,8.157531586543431,5.2576849647283215,2.7382396726053586,18.65577558143654,47.12070673005124,10.422535275849437,640.5772459156917,0.6359347621944931,37.99964082448216,17.48299146820966,613.7326371944267,0.5582976605149261,78.90746510326841,1.9083987752101244
18,13.931528753716982,3.6966569920457997,3.8945076688557623,2.0987320916453123,6.675444751816711,3.7526764587572576,17.976556006285474,118.27995136907339,14.937366423173884,970.1674121614418,0.8003337211870518,53.196247459376195,11.387105493002434,158.08072121710458,0.6726954478425519,190.9482382638477,0.9221610949657421
19,11.129579346463998,3.034718561225957,1.6547852970681933,1.144031170113378,4.8509379850199945,4.879217875909601,19.39089282462636,22.88304627100085,31.937032173138103,972.335702277374,0.9068158546861593,50.8311847414077,12.202010019792283,199.64005292972976,0.523533264379927,354.2531339663111,1.1097479303580842
20,18.33703935000951,2.264674959153937,3.123032487802118,4.254461893002795,8.069384141621047,1.3079966684438027,24.025225072359326,104.98289842861998,21.7564157605661,447.70311757845747,0.6794215837874222,46.353355420814566,8.30989719197042,357.5274974256156,0.9676989565253586,43.779168886975285,1.4340431699517742
21,19.92270608003564,3.4693393512824136,1.7344739005535235,8.65647538750802,3.198355101634337,1.726003301582534,27.658580380991406,80.75412262586514,22.73877652826296,946.0476891758082,0.7513347993265294,53.01596512019871,19.002689819783054,297.0238509649385,0.9516287753036219,44.350775797365706,1.6089647841370056
22,9.47962865730647,2.6967599259003054,0.28836487575234904,8.004000739594849,1.2205022628932594,3.409624372480377,29.704054748556903,38.48947528897301,37.78327739330063,753.2525898462973,0.5128747344862974,79.4513418802879,18.518191968883556,216.07224646508084,0.8269185921030491,176.7523561313044,1.7614914078299682
23,12.418615785946916,3.814913279936358,0.44660489877019416,3.4361132767707945,8.542223220111193,3.2514882281206394,5.859556741577366,44.13962809668308,8.885116112182791,582.3252672841386,0.6587116814062483,29.10162192949454,6.202907119287815,757.9771975281635,0.6255320391346755,178.12578545173568,1.0120489430544464
24,6.975813837822571,2.950353022631425,1.0273401403583775,5.381072000506451,2.6456263147896637,4.7790333688472435,24.12695145713829,46.513065583619465,27.121952127306322,914.0181220489808,0.9986025136166814,32.46817868544098,5.852977183636298,394.62616126474535,0.5029919412924294,329.62725828078044,1.1239260215255602
25,5.885593699291232,3.738900753894256,0.9171598596239966,1.8099380308313973,1.9242747816591415,3.9032017826674386,20.77445976176837,112.16998044822927,25.023844018534955,505.9953524661552,0.5086667144191299,87.656259404346,3.8941628918718996,401.17450144066595,0.8038506243228567,95.90135816289896,1.8692235764471037
26,13.96332522185017,3.2845045997262274,0.20560077448667605,4.561412954461689,3.417120162085466,2.454703767604982,23.22282162984669,23.741667637786573,38.10762634097864,332.95656695907724,0.7179580771675781,37.071038958125435,3.8301245771825396,383.5403373758267,0.5290261488908322,318.67596053165084,1.8438090399408336
27,16.402429139970337,2.026703416079357,3.073295172639644,9.273057869149593,3.7619724295929826,1.364704184301382,2.1082187367771033,118.59955801634695,5.986590065198516,756.634235877363,0.5203009290265361,48.3845702714294,14.631769699930427,155.2816615554348,0.8636040538845791,2.9594284691505357,0.838000014805181
28,19.654887042440357,2.7660039015967506,0.5372376463855518,9.080669188794516,7.712168741634263,4.962691119191129,10.455901490702644,67.20349401279856,2.5577484376318314,317.47293880022437,0.5780880070061565,63.18205440209567,3.4760619223024287,460.24822439953914,0.8234410599755522,113.48847985116261,0.23782131412274418
29,12.028953073674817,2.195761670976874,1.2010076453109146,4.774400369349967,6.437027974647941,3.657500386987429,9.062708321098933,36.650888249697296,7.873675833362955,695.983505966751,0.9500094601210388,49.34192736862833,18.68418552389636,146.10741907201665,0.8711619163450566,97.30427682289977,0.821597803539526
30,9.514744162898216,2.0995947336496887,0.14479040732103898,3.105550436101985,7.362100495913942,2.3631524134386064,3.519738348667971,81.27519286382974,27.227123123597465,707.2630926791298,0.7898173667847705,57.74957010771985,7.235441418488459,737.9491730773991,0.9114419120772781,219.43529116854947,0.5109675011618708
31,15.452187741229173,2.2057370768320608,3.646025485733926,9.995133893116638,4.962937806177187,4.1933544908484075,21.723724166649657,99.79889120108797,13.353282835198566,808.060314169816,0.61687492635184,49.944046910203326,5.033018361859607,751.428641925548,0.5875890345494351,167.493318727155,1.0783286039499609
32,2.9659399778251325,2.8559710893759007,3.9159282001415345,0.2868225014779687,4.608302872368647,2.4651409073167048,22.5099525873236,58.223474534351425,6.284607499301497,234.8646982047494,0.5884661630012582,44.02358524676512,1.2953535975209165,195.5755019568353,0.5633447758232019,325.9148382067516,0.27412318833077726
33,9.974151720634755,3.306324762060223,3.6617445634982975,3.76190151561151,7.486231067431219,1.7339757883072489,3.2204635057227704,68.31407583021922,0.6090843160407283,654.7185604477173,0.7429526691698745,71.56042647313257,4.231425640246886,678.4063793340855,0.9286378143835867,323.380819651828,1.941788946910303
34,12.82054771173221,2.8015384084243222,2.9262821994424595,4.985588142288505,5.6230239709979,2.7294629788846336,15.923606264627328,78.02826519081819,38.625142730084605,419.26618543415674,0.8846663196336775,53.6048107261048,10.120690272899814,436.5714667858853,0.5724830028994713,14.998248116771258,0.8514238708829648
35,6.785847213915115,3.464158303726003,2.326638182423434,8.576255750356044,6.614269402664636,0.5208077522057153,14.70289437392385,21.17958849103323,33.94836608106417,874.5821829625534,0.9178694975055701,59.59251532436059,15.415290571982258,378.34842355863594,0.8107964317672409,244.7987292969233,1.8513386386282857
36,13.28420401862693,3.0190682296096076,1.8451194226612777,7.012354882311316,9.417448844037425,4.6929535500677675,27.706420346049732,69.3275613498596,33.48978927096307,712.7499534937723,0.8335722006525248,51.79426681354784,10.232536164861767,136.68963342898664,0.9578557868865414,252.9178067328599,1.9903421823517455
37,6.5223070238689065,3.560760833933817,0.19386662475762767,1.4862022537291317,1.0506465497467785,3.2033353221277348,4.300127361400595,23.12549776797603,23.007543993368667,820.9273717935672,0.9695313845014357,69.27753042207368,19.289245468680406,544.0524783140318,0.5826456420895834,10.99481819476655,0.8626545780474534
38,8.458297262883734,3.140195891816038,0.1126903843246544,7.2202802323017865,3.5202751241732044,2.302545377215603,5.383438828371124,54.87791752830601,23.09785020653207,623.2952050842921,0.6228290459974992,69.5606007054255,3.694102947608417,482.04874680465053,0.7085272229169541,281.4655701014886,1.8588174472139463
